post_group,year,traffic,fence,eco,agri,water,1km_inner,count,avg_low_temp_springautumn,avg_low_temp_summer,avg_low_temp_winter,avg_temp_springautumn,avg_temp_summer,avg_temp_winter,avg_wind_springautumn,avg_wind_summer,avg_wind_winter,max_snow_springautumn,max_snow_summer,max_snow_winter,month_total_rain_springautumn,month_total_rain_summer,month_total_rain_winter,count_div
2840,2021,1517.3722222222225,1,0,1,1,0,0,8.66,21.45,-3.366666667,13.460000000000004,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667,0
2840,2022,1531.5450268817203,1,0,1,1,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.17999999999999,234.175,7.933333333,0
2840,2023,1378.315188172043,1,0,1,1,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7,0
2840,2024,1401.777553763441,1,0,1,1,0,0,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,0
2850,2019,1393.524865591398,1,0,1,1,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.11999999999999,130.725,14.4,0
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2020,1488.01875,1,0,1,1,0,4,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,2
2850,2021,1517.3722222222225,1,0,1,1,0,0,8.66,21.45,-3.366666667,13.460000000000004,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667,0
2850,2022,1531.5450268817203,1,0,1,1,0,0,8.48,21.575,-5.166666667,13.76,25.25,-0.966666667,1.34,1.55,1.266666667,0.0,0.0,4.466666667,55.17999999999999,234.175,7.933333333,0
2850,2023,1378.315188172043,1,0,1,1,0,0,8.66,22.275,-2.533333333,13.98,25.875,1.566666667,1.3,1.4,1.166666667,0.3,0.0,2.0,62.04,341.825,42.7,0
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2850,2024,1401.777553763441,1,0,1,1,0,3,9.62,23.425,-1.3,14.34,27.175,2.333333333,1.42,1.5,1.3,0.22,0.0,2.7,72.72,261.6,41.63333333,1
2860,2019,1393.524865591398,1,0,1,1,0,0,8.06,21.075,-2.833333333,13.26,24.95,1.366666667,1.32,1.375,1.166666667,0.0,0.0,0.6,58.11999999999999,130.725,14.4,0
2860,2020,1488.01875,1,0,1,1,0,0,7.480000000000001,21.0,-1.666666667,12.56,24.5,2.166666667,1.54,1.55,1.2,0.0,0.0,3.766666667,30.14,269.725,43.0,0
2860,2021,1517.3722222222225,1,0,1,1,0,0,8.66,21.45,-3.366666667,13.460000000000004,25.25,1.3,1.38,1.575,1.4,0.04,0.0,4.133333333,69.22,157.9,7.966666667,0
